SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
540360,LLFICL      ,X ,Q,71.50,71.90,67.05,69.45,69.45,71.20,47,75144,5224896.00,,INE715Q01011,01-Apr-21,,
540361,DANUBE      ,XT,Q,15.25,15.25,15.10,15.15,15.15,15.05,10,1751,26609.00,,INE575D01033,01-Apr-21,,
540366,RADIOCITY   ,B ,Q,23.80,24.20,23.50,24.20,24.20,23.50,14,2023,48598.00,,INE919I01024,01-Apr-21,,
540376,DMART       ,A ,Q,2890.00,2925.00,2860.00,2911.40,2911.40,2854.05,1507,14970,43284655.00,,INE192R01011,01-Apr-21,,
540385,KDLL        ,XT,Q,16.95,16.95,16.35,16.60,16.60,16.65,11,1058,17406.00,,INE081R01016,01-Apr-21,,
540386,ONTIC       ,XT,Q,3.97,3.97,3.97,3.97,3.97,3.97,2,18,71.00,,INE989S01034,01-Apr-21,,
540395,CHEMCRUX    ,M ,Q,150.00,150.00,145.00,145.05,145.05,145.00,8,4000,582775.00,,INE298W01016,01-Apr-21,,
540396,MANOMAY     ,M ,Q,30.00,30.00,30.00,30.00,30.00,33.00,2,8000,240000.00,,INE784W01015,01-Apr-21,,
540401,MAXIMUS     ,B ,Q,117.00,120.30,103.95,115.30,109.95,116.35,67,21836,2561730.00,,INE544W01013,01-Apr-21,,
540403,CLEDUCATE   ,B ,Q,90.60,96.65,90.60,96.65,96.65,92.05,214,24366,2346815.00,,INE201M01011,01-Apr-21,,
540404,PRIMEFRESH  ,M ,Q,123.00,151.00,123.00,150.00,150.00,150.00,26,78000,11598000.00,,INE442V01012,01-Apr-21,,
540405,OCEANIC     ,T ,Q,62.25,65.30,59.10,59.20,59.20,62.20,7,104,6609.00,,INE711V01010,01-Apr-21,,
540416,OCTAWARE    ,M ,Q,90.00,90.00,90.00,90.00,90.00,93.00,1,1600,144000.00,,INE208U01019,01-Apr-21,,
540425,SHANKARA    ,A ,Q,415.00,435.00,414.10,425.10,425.10,411.65,599,6745,2884662.00,,INE274V01019,01-Apr-21,,
540481,CLFL        ,X ,Q,17.10,17.10,17.10,17.10,17.10,16.80,1,1,17.00,,INE949C01016,01-Apr-21,,
540497,SCHAND      ,T ,Q,103.15,111.00,103.15,108.45,108.50,106.05,61,5663,616195.00,,INE807K01035,01-Apr-21,,
540526,IRBINVIT    ,IF,Q,54.79,56.99,54.79,56.27,56.27,53.40,12,30000,1668175.00,,INE183W23014,01-Apr-21,,
540530,HUDCO       ,A ,Q,44.30,45.85,44.20,45.15,45.15,43.90,1581,357173,16152373.00,,INE031A01017,01-Apr-21,,
540544,PSPPROJECT  ,A ,Q,468.00,468.00,461.45,465.60,464.50,463.40,144,7289,3372372.00,,INE488V01015,01-Apr-21,,
540545,BGJL        ,B ,Q,39.20,39.20,39.20,39.20,39.20,40.00,13,691,27087.00,,INE986W01016,01-Apr-21,,
540552,AXISAEGPG   ,B ,Q,14.20,14.20,14.11,14.11,14.11,13.51,5,1415,20057.00,,INF846K01ZK2,01-Apr-21,,
540565,INDIGRID    ,IF,Q,137.00,137.25,136.11,136.25,136.25,140.24,8,13608,1859975.00,,INE219X23014,01-Apr-21,,
540570,VARIMAN     ,X ,Q,26.20,29.65,25.25,29.65,29.65,26.96,229,71878,2025473.00,,INE717F01010,01-Apr-21,,
540575,STARCEMENT  ,A ,Q,97.15,100.70,96.75,99.25,98.80,97.05,547,22688,2240001.00,,INE460H01021,01-Apr-21,,
540590,RIDDHICORP  ,T ,Q,166.40,166.40,166.35,166.35,166.35,165.00,2,2,332.00,,INE325X01015,01-Apr-21,,
540595,TEJASNET    ,A ,Q,161.40,167.20,158.95,167.20,167.20,159.25,608,39666,6555562.00,,INE010J01012,01-Apr-21,,
540596,ERIS        ,A ,Q,623.00,636.85,600.05,602.65,600.05,604.45,1239,12335,7584209.00,,INE406M01024,01-Apr-21,,
540602,GTPL        ,B ,Q,121.80,125.30,121.80,124.50,124.50,118.70,72,2699,335317.00,,INE869I01013,01-Apr-21,,
540611,AUBANK      ,A ,Q,1258.05,1279.95,1214.85,1271.90,1271.90,1226.25,3207,61217,76361219.00,,INE949L01017,01-Apr-21,,
540612,ICICILOVOL  ,B ,Q,119.00,119.43,118.83,119.13,119.43,118.60,4,4,476.00,,INF109KB10T8,01-Apr-21,,
540614,GGENG       ,B ,Q,120.00,120.00,113.00,115.60,113.00,117.85,113,16701,1951676.00,,INE694X01014,01-Apr-21,,
540615,7NR         ,B ,Q,6.70,7.05,6.55,6.93,6.96,6.72,75,55682,384925.00,,INE413X01019,01-Apr-21,,
540621,BHAGYAPROP  ,B ,Q,29.50,29.50,28.20,28.20,28.20,28.55,2,3341,94346.00,,INE363W01018,01-Apr-21,,
540642,SALASAR     ,B ,Q,349.00,379.00,349.00,374.05,374.05,364.90,147,2457,913004.00,,INE170V01019,01-Apr-21,,
540647,GANGESSEC   ,B ,Q,61.00,63.95,59.35,59.50,59.50,60.00,24,617,37150.00,,INE335W01016,01-Apr-21,,
540648,PALASHSEC   ,B ,Q,46.90,46.90,46.90,46.90,46.90,44.70,3,39,1829.00,,INE471W01019,01-Apr-21,,
540649,AVADHSUGAR  ,B ,Q,188.40,192.95,187.30,188.65,188.15,184.70,138,3932,741855.00,,INE349W01017,01-Apr-21,,
540650,MAGADHSUGAR ,B ,Q,103.10,105.00,103.10,104.80,105.00,101.15,4,155,15989.00,,INE347W01011,01-Apr-21,,
540653,SINTEXPLAST ,B ,Q,3.20,3.41,3.19,3.41,3.41,3.25,134,262492,887458.00,,INE501W01021,01-Apr-21,,
540654,GSTL        ,B ,Q,61.90,62.00,59.30,61.10,61.80,60.40,22,1354,82904.00,,INE632W01016,01-Apr-21,,
540669,UTINEXT50   ,B ,Q,37.00,38.00,36.20,37.11,37.40,36.37,43,2186,81838.00,,INF789F1AUW9,01-Apr-21,,
540673,SIS         ,A ,Q,395.00,408.00,382.00,405.50,406.75,390.30,874,20129,8075760.00,,INE285J01028,01-Apr-21,,
540678,COCHINSHIP  ,A ,Q,375.20,381.00,372.80,377.80,379.80,375.30,843,17542,6596529.00,,INE704P01017,01-Apr-21,,
540679,SMSLIFE     ,B ,Q,503.00,510.00,485.00,505.45,510.00,494.85,39,497,245245.00,,INE320X01016,01-Apr-21,,
540680,KIOCL       ,B ,Q,144.40,150.80,144.00,150.80,150.80,143.65,573,23295,3436497.00,,INE880L01014,01-Apr-21,,
540686,SMRUTHIORG  ,X ,Q,219.00,219.00,211.20,212.00,212.00,222.30,162,12469,2652374.00,,INE172E01011,01-Apr-21,,
540691,ABCAPITAL   ,A ,Q,119.40,122.95,119.30,121.50,121.50,119.40,2937,343863,41725575.00,,INE674K01013,01-Apr-21,,
540692,APEX        ,A ,Q,211.80,225.50,210.85,220.70,224.65,207.40,757,18228,4049692.00,,INE346W01013,01-Apr-21,,
540693,SHISHIND    ,B ,Q,35.00,36.95,35.00,35.05,35.00,34.80,18,1955,69651.00,,INE145Y01015,01-Apr-21,,
540694,ANG         ,M ,Q,88.00,88.00,88.00,88.00,88.00,85.80,1,1600,140800.00,,INE236W01016,01-Apr-21,,
540697,AMFL        ,XT,Q,1.70,1.70,1.62,1.69,1.68,1.70,78,43342,70849.00,,INE319X01018,01-Apr-21,,
540699,DIXON       ,A ,Q,3714.00,3720.00,3572.00,3590.60,3590.60,3670.00,4295,17289,62568815.00,,INE935N01020,01-Apr-21,,
540700,BRNL        ,B ,Q,28.70,29.50,28.70,29.30,29.50,28.75,98,4466,130775.00,,INE727S01012,01-Apr-21,,
540701,DCAL        ,A ,Q,110.00,114.95,109.50,113.40,113.25,109.00,384,28193,3178744.00,,INE385W01011,01-Apr-21,,
540702,LASA        ,B ,Q,61.45,61.45,59.45,60.15,60.50,59.90,898,62477,3768769.00,,INE670X01014,01-Apr-21,,
540703,PROVESTSER  ,X ,Q,5.70,5.70,5.70,5.70,5.70,5.70,2,11,62.00,,INE438C01010,01-Apr-21,,
540704,MATRIMONY   ,B ,Q,961.10,983.55,946.95,962.55,964.00,962.70,583,2491,2401494.00,,INE866R01028,01-Apr-21,,
540709,RELHOME     ,B ,Q,2.46,2.50,2.44,2.50,2.50,2.39,113,100994,251840.00,,INE217K01011,01-Apr-21,,
540710,CAPACITE    ,B ,Q,204.70,209.35,202.80,203.60,203.75,201.35,158,2983,612197.00,,INE264T01014,01-Apr-21,,
540716,ICICIGI     ,A ,Q,1435.10,1446.00,1407.60,1435.65,1437.95,1435.80,1207,9707,13841786.00,,INE765G01017,01-Apr-21,,
540719,SBILIFE     ,A ,Q,890.00,890.00,876.35,883.30,888.00,880.50,1361,24573,21691159.00,,INE123W01016,01-Apr-21,,
540724,DIAMONDYD   ,A ,Q,601.40,610.65,592.00,595.05,592.00,578.65,35,430,256059.00,,INE393P01035,01-Apr-21,,
540725,SISL        ,B ,Q,236.20,276.85,236.20,268.00,268.00,262.00,193,1771,472248.00,,INE932X01018,01-Apr-21,,
540726,TTFL        ,B ,Q,28.20,28.20,25.55,27.80,27.95,25.75,43,9415,259847.00,,INE071Y01013,01-Apr-21,,
540727,POOJA       ,M ,Q,25.10,25.10,25.10,25.10,25.10,26.20,1,6000,150600.00,,INE973X01012,01-Apr-21,,
540728,SAYAJIIND   ,X ,Q,163.35,163.45,163.35,163.45,163.45,155.70,8,768,125520.00,,INE327G01032,01-Apr-21,,
540729,VANTABIO    ,M ,Q,147.05,184.50,147.05,165.50,163.00,163.00,12,9750,1601512.00,,INE695X01011,01-Apr-21,,
540730,MEHAI       ,T ,Q,95.30,95.30,95.30,95.30,95.30,97.20,17,21089,2009781.00,,INE062Y01012,01-Apr-21,,
540735,IRIS        ,M ,Q,38.50,38.50,36.00,36.00,36.00,39.15,4,16000,594000.00,,INE864K01010,01-Apr-21,,
540737,SGRL        ,B ,Q,349.00,349.00,306.00,316.40,323.95,334.95,982,20684,6648931.00,,INE414Y01015,01-Apr-21,,
540743,GODREJAGRO  ,A ,Q,524.75,531.80,514.30,517.80,517.80,524.45,1183,19208,9985102.00,,INE850D01014,01-Apr-21,,
540744,MESCON      ,Z ,Q,6.61,6.61,6.55,6.55,6.55,6.61,19,4492,29435.00,,INE170N01016,01-Apr-21,,
540749,MASFIN      ,A ,Q,858.85,864.50,842.00,857.05,860.00,854.00,314,1507,1288590.00,,INE348L01012,01-Apr-21,,
540750,IEX         ,A ,Q,335.00,348.25,335.00,346.60,346.60,332.90,4164,213380,73303457.00,,INE022Q01020,01-Apr-21,,
540755,GICRE       ,A ,Q,200.50,210.75,196.00,208.25,208.25,199.55,5201,259873,53698467.00,,INE481Y01014,01-Apr-21,,
540757,SCPL        ,M ,Q,164.00,164.00,164.00,164.00,164.00,164.40,1,800,131200.00,,INE501Y01019,01-Apr-21,,
540762,TIINDIA     ,A ,Q,1211.00,1211.00,1153.05,1188.85,1200.00,1191.60,457,3101,3659954.00,,INE974X01010,01-Apr-21,,
540767,NAM-INDIA   ,A ,Q,338.65,346.50,335.80,343.85,343.85,338.10,774,26346,8992548.00,,INE298J01013,01-Apr-21,,
540768,MAHLOG      ,A ,Q,593.00,593.00,571.10,575.85,579.55,579.55,212,788,458600.00,,INE766P01016,01-Apr-21,,
540769,NIACL       ,A ,Q,153.20,158.80,153.20,155.60,155.60,154.35,786,62975,9854821.00,,INE470Y01017,01-Apr-21,,
540774,IFGLEXPOR   ,B ,Q,319.20,329.50,314.05,323.15,322.30,316.35,463,6015,1933779.00,,INE133Y01011,01-Apr-21,,
540775,KHADIM      ,B ,Q,153.00,153.00,147.50,151.40,151.40,147.30,182,4360,657674.00,,INE834I01025,01-Apr-21,,
540776,5PAISA      ,B ,Q,254.65,270.40,252.05,260.40,260.40,249.75,168,3366,870313.00,,INE618L01018,01-Apr-21,,
540777,HDFCLIFE    ,A ,Q,700.00,704.00,682.50,690.80,693.00,695.75,2605,79922,55161216.00,,INE795G01014,01-Apr-21,,
540786,SHARIKA     ,M ,Q,47.80,47.80,43.00,44.00,45.00,43.00,4,15000,682800.00,,INE669Y01014,01-Apr-21,,
540787,ICICIB22    ,B ,Q,35.90,36.60,35.85,36.56,36.56,36.08,186,12670,459192.00,,INF109KB15Y7,01-Apr-21,,
540789,DNAMEDIA    ,B ,Q,0.67,0.69,0.67,0.69,0.69,0.68,6,2540,1749.00,,INE016M01021,01-Apr-21,,
540795,DYNAMIC     ,B ,Q,24.90,24.90,23.10,23.50,23.50,23.90,47,10034,236188.00,,INE600Y01019,01-Apr-21,,
540797,SHALBY      ,B ,Q,102.00,107.00,102.00,106.45,106.45,100.85,549,25275,2663323.00,,INE597J01018,01-Apr-21,,
540798,FSC         ,A ,Q,60.35,66.30,60.30,66.30,66.30,63.15,171,17818,1107859.00,,INE935Q01015,01-Apr-21,,
540809,MRCEXIM     ,M ,Q,6.80,6.85,6.70,6.70,6.70,6.99,3,24000,162800.00,,INE333Y01017,01-Apr-21,,
540811,DML         ,M ,Q,7.00,7.04,7.00,7.04,7.04,5.87,2,20000,140400.00,,INE158R01012,01-Apr-21,,
540823,VITESSE     ,XT,Q,40.05,40.05,40.05,40.05,40.05,40.85,3,130,5206.00,,INE550U01014,01-Apr-21,,
540824,ASTRON      ,B ,Q,41.35,43.40,41.35,43.15,42.95,41.00,93,8265,352755.00,,INE646X01014,01-Apr-21,,
540829,CHANDRIMA   ,XT,Q,3.59,3.59,3.52,3.52,3.52,3.59,23,2801,9887.00,,INE371F01016,01-Apr-21,,
540843,RITHWIKFMS  ,M ,Q,45.20,45.20,45.20,45.20,45.20,45.20,1,3000,135600.00,,INE819Y01015,01-Apr-21,,
540850,JFL         ,M ,Q,8.50,8.50,8.50,8.50,8.50,8.70,1,2000,17000.00,,INE841Y01019,01-Apr-21,,
540879,APOLLO      ,B ,Q,93.00,100.00,92.85,99.05,99.05,91.25,320,10563,1022456.00,,INE713T01010,01-Apr-21,,
540900,NEWGEN      ,A ,Q,285.60,299.20,285.60,298.80,298.25,283.25,774,13392,3955047.00,,INE619B01017,01-Apr-21,,
540901,PRAXIS      ,T ,Q,37.80,37.80,34.20,35.00,35.00,36.00,57,11412,405122.00,,INE546Y01022,01-Apr-21,,
540902,AMBER       ,A ,Q,3345.00,3389.85,3231.00,3246.55,3246.55,3320.70,2744,8403,27703107.00,,INE371P01015,01-Apr-21,,
540935,GALAXYSURF  ,A ,Q,2546.00,2606.25,2522.65,2542.50,2530.00,2555.20,775,2565,6558014.00,,INE600K01018,01-Apr-21,,
540936,GGL         ,T ,Q,28.80,28.80,28.80,28.80,28.80,29.35,11,683,19670.00,,INE063Z01017,01-Apr-21,,
540947,IPRU3034    ,B ,Q,11.19,11.20,11.19,11.20,11.20,10.60,5,3080,34495.00,,INF109KC1333,01-Apr-21,,
540954,IWP         ,XT,Q,41.00,41.00,38.40,39.85,40.00,39.45,37,5102,202818.00,,INE586E01020,01-Apr-21,,
540955,TDSL        ,B ,Q,22.00,23.90,22.00,22.65,22.65,22.65,45,3781,86961.00,,INE773Y01014,01-Apr-21,,
540961,SHIVAMILLS  ,T ,Q,42.75,43.40,41.50,43.40,43.40,41.35,41,2748,116291.00,,INE644Y01017,01-Apr-21,,
540975,ASTERDM     ,A ,Q,138.00,139.05,136.50,138.60,139.00,137.30,84,3101,425923.00,,INE914M01019,01-Apr-21,,
540980,YSL         ,XT,Q,13850.00,13850.00,13850.00,13850.00,13850.00,13850.00,4,5,69250.00,,INE868X01014,01-Apr-21,,
541005,KANCOTEA    ,X ,Q,47.95,47.95,45.00,45.00,45.00,47.00,11,1430,64352.00,,INE398L01017,01-Apr-21,,
541006,ANGEL       ,M ,Q,8.61,10.14,8.61,10.12,10.14,9.22,3,12000,115400.00,,INE339Z01011,01-Apr-21,,
541019,HGINFRA     ,A ,Q,300.05,303.45,294.55,295.75,296.25,297.45,269,6260,1865751.00,,INE926X01010,01-Apr-21,,
541071,AXISCBGPG   ,B ,Q,10.65,10.65,10.65,10.65,10.65,11.05,1,1,10.00,,INF846K01B85,01-Apr-21,,
541083,INFLAME     ,M ,Q,167.95,168.00,154.10,168.00,168.00,160.00,5,6000,994000.00,,INE464Z01017,01-Apr-21,,
541092,ABSLRIF6RG  ,B ,Q,8.65,8.95,8.65,8.65,8.65,8.50,13,6515,56424.00,,INF209KB1LL4,01-Apr-21,,
541096,BPLPHARMA   ,XT,Q,351.00,351.00,333.15,347.00,347.00,335.10,18,179,61693.00,,INE365Y01019,01-Apr-21,,
541097,LIQUIDETF   ,F ,Q,999.99,1000.01,999.99,1000.01,1000.01,999.99,2,854,853991.00,,INF740KA1EU7,01-Apr-21,,
541143,BDL         ,A ,Q,333.00,339.50,333.00,337.85,337.55,332.60,538,11002,3714703.00,,INE171Z01018,01-Apr-21,,
541153,BANDHANBNK  ,A ,Q,342.00,355.20,338.90,351.15,351.15,338.75,2823,178987,62019007.00,,INE545U01014,01-Apr-21,,
541154,HAL         ,A ,Q,1015.00,1051.30,1014.95,1034.25,1034.25,994.85,1789,28215,29163483.00,,INE066F01012,01-Apr-21,,
541161,KARDA       ,B ,Q,126.75,126.75,119.00,120.30,120.30,122.00,197,20114,2413498.00,,INE278R01026,01-Apr-21,,
541163,SANDHAR     ,B ,Q,209.00,212.00,204.35,210.75,211.00,205.70,170,2028,424850.00,,INE278H01035,01-Apr-21,,
541167,YASHO       ,B ,Q,349.95,350.00,301.00,330.20,330.20,341.75,455,13439,4387255.00,,INE616Z01012,01-Apr-21,,
541178,BENARA      ,M ,Q,9.45,10.45,9.35,10.09,10.09,9.41,10,20000,196780.00,,INE495Z01011,01-Apr-21,,
541179,ISEC        ,A ,Q,385.20,397.40,385.20,394.65,393.75,381.55,707,22291,8754158.00,,INE763G01038,01-Apr-21,,
541195,MIDHANI     ,A ,Q,178.85,193.70,178.15,191.25,191.25,176.70,1641,104571,19695249.00,,INE099Z01011,01-Apr-21,,
541233,LEMONTREE   ,A ,Q,37.65,38.00,37.45,37.75,37.75,37.10,735,116876,4408215.00,,INE970X01018,01-Apr-21,,
541269,CHEMFABALKA ,B ,Q,127.05,132.00,127.05,130.00,130.00,125.55,23,951,124605.00,,INE783X01023,01-Apr-21,,
541276,HARDWYN     ,M ,Q,64.40,70.50,64.35,70.50,70.50,67.70,4,20000,1321250.00,,INE626Z01011,01-Apr-21,,
541299,DLCL        ,M ,Q,13.50,13.50,13.50,13.50,13.50,13.90,2,8000,108000.00,,INE871Z01013,01-Apr-21,,
541301,ORIENTELEC  ,A ,Q,319.85,319.85,313.25,317.30,318.15,311.05,941,40797,12910363.00,,INE142Z01019,01-Apr-21,,
541303,AKSHAR      ,M ,Q,9.40,9.40,9.30,9.30,9.30,9.30,2,6000,56100.00,,INE256Z01017,01-Apr-21,,
541309,IPRU3095    ,B ,Q,11.80,11.80,11.80,11.80,11.80,11.50,1,85,1003.00,,INF109KC1CV2,01-Apr-21,,
541313,ICICI500    ,B ,Q,203.00,210.00,201.61,203.76,203.50,203.26,30,155,31621.00,,INF109KC1CZ3,01-Apr-21,,
541336,INDOSTAR    ,A ,Q,318.20,319.50,312.10,316.80,318.00,312.35,139,1423,449270.00,,INE896L01010,01-Apr-21,,
541347,PARVATI     ,X ,Q,2.12,2.12,1.92,2.09,2.09,2.02,14,640,1278.00,,INE295Z01015,01-Apr-21,,
541352,MEGASTAR    ,M ,Q,28.00,28.00,28.00,28.00,28.00,27.00,2,4000,112000.00,,INE00EM01016,01-Apr-21,,
541353,INNOVATORS  ,M ,Q,38.05,40.00,38.05,40.00,40.00,39.70,2,3200,124880.00,,INE870Z01015,01-Apr-21,,
541400,ZIMLAB      ,X ,Q,74.30,74.35,73.95,73.95,73.95,72.50,3,48,3559.00,,INE518E01015,01-Apr-21,,
541402,AFFORDABLE  ,M ,Q,95.20,96.65,93.10,95.45,96.60,94.20,11,17600,1682560.00,,INE692Z01013,01-Apr-21,,
541403,DOLLAR      ,A ,Q,255.00,255.00,227.75,235.15,235.90,228.60,165,3037,708935.00,,INE325C01035,01-Apr-21,,
541444,PALMJEWELS  ,T ,Q,63.90,64.65,58.55,62.85,62.25,61.60,385,77658,4653583.00,,INE838Z01012,01-Apr-21,,
541445,WAA         ,M ,Q,95.90,95.90,89.55,94.00,94.00,91.50,5,4800,450280.00,,INE799N01012,01-Apr-21,,
541450,ADANIGREEN  ,A ,Q,1105.00,1159.50,1105.00,1159.50,1159.50,1104.30,2158,24939,28584621.00,,INE364U01010,01-Apr-21,,
541503,UNICK       ,XT,Q,25.00,25.00,25.00,25.00,25.00,24.25,2,100,2500.00,,INE250G01010,01-Apr-21,,
541540,SOLARA      ,A ,Q,1395.00,1412.80,1376.95,1402.35,1400.00,1394.25,957,6519,9116073.00,,INE624Z01016,01-Apr-21,,
541546,GAYAHWS     ,T ,Q,0.63,0.63,0.60,0.61,0.61,0.63,27,68761,42743.00,,INE287Z01012,01-Apr-21,,
541556,RITES       ,A ,Q,242.75,247.00,242.00,244.65,244.50,240.65,347,14348,3507917.00,,INE320J01015,01-Apr-21,,
541557,FINEORG     ,A ,Q,2305.75,2332.20,2254.20,2290.10,2287.60,2282.90,412,2049,4695069.00,,INE686Y01026,01-Apr-21,,
541578,VARROC      ,A ,Q,380.00,385.00,371.00,378.55,378.55,364.65,518,8408,3161417.00,,INE665L01035,01-Apr-21,,
541601,RAJNISH     ,M ,Q,11.65,11.81,11.65,11.81,11.81,11.25,2,2400,28152.00,,INE685Z01017,01-Apr-21,,
541627,HITECHWIND  ,XT,Q,6.65,6.65,6.33,6.45,6.40,6.65,41,28045,179681.00,,INE173V01013,01-Apr-21,,
541634,RAWEDGE     ,M ,Q,43.00,43.00,41.00,41.90,41.00,41.40,21,35200,1494160.00,,INE960Z01014,01-Apr-21,,
541700,TCNSBRANDS  ,A ,Q,500.55,532.35,491.25,518.10,521.10,507.70,919,5230,2711656.00,,INE778U01029,01-Apr-21,,
541702,ASHNI       ,XT,Q,4.20,4.20,4.04,4.20,4.20,4.12,4,919,3717.00,,INE694W01016,01-Apr-21,,
541703,GFIL        ,M ,Q,7.51,7.51,7.51,7.51,7.51,7.90,4,8000,60080.00,,INE00WY01013,01-Apr-21,,
541729,HDFCAMC     ,A ,Q,2950.00,2974.55,2894.15,2962.65,2962.65,2920.45,2193,11033,32399235.00,,INE127D01025,01-Apr-21,,
541770,CREDITACC   ,A ,Q,675.00,675.00,660.45,667.95,667.00,670.45,201,1739,1159915.00,,INE741K01010,01-Apr-21,,
541771,AMINTAN     ,X ,Q,0.80,0.81,0.74,0.79,0.75,0.76,44,40526,30698.00,,INE572Z01017,01-Apr-21,,
541778,DEEP        ,B ,Q,68.90,68.90,62.00,66.10,66.20,61.95,26,1899,122885.00,,INE00IY01012,01-Apr-21,,
541804,IPRU3168    ,B ,Q,11.28,11.28,10.91,10.91,10.91,11.24,5,8000,89870.00,,INF109KC1IU1,01-Apr-21,,
541809,ICICINXT50  ,B ,Q,34.90,35.55,34.60,35.41,35.55,34.53,24,1089,37727.00,,INF109KC1NS5,01-Apr-21,,
541865,ASRL        ,B ,Q,54.40,59.10,54.05,54.25,54.25,56.30,106,17763,980629.00,,INE01B501018,01-Apr-21,,
541890,SPACEINCUBA ,XT,Q,1.02,1.02,1.02,1.02,1.02,1.04,11,6133,6255.00,,INE797Z01010,01-Apr-21,,
541946,ICICILIQ    ,F ,Q,1000.00,1001.00,1000.00,1000.00,1000.00,1000.00,18,4749,4749001.00,,INF109KC1KT9,01-Apr-21,,
541956,IRCON       ,A ,Q,88.35,90.35,88.35,89.85,89.85,88.35,2655,328495,29392322.00,,INE962Y01021,01-Apr-21,,
541972,SETFSN50    ,B ,Q,410.00,415.00,395.75,405.50,405.50,406.99,29,151,60054.00,,INF200KA1VQ2,01-Apr-21,,
541974,MANORAMA    ,M ,Q,811.70,824.00,795.05,817.15,809.00,809.00,26,4500,3668325.00,,INE00VM01010,01-Apr-21,,
541983,INNOVATIVE  ,M ,Q,7.10,7.66,6.81,7.12,7.66,7.15,6,6000,42720.00,,INE492Y01011,01-Apr-21,,
541988,AAVAS       ,A ,Q,2469.95,2519.90,2365.30,2421.35,2413.30,2418.90,348,1096,2656086.00,,INE216P01012,01-Apr-21,,
542011,GRSE        ,A ,Q,187.80,191.85,186.60,190.05,190.05,185.00,472,16699,3147718.00,,INE382Z01011,01-Apr-21,,
542012,AAL         ,M ,Q,100.00,102.00,97.00,102.00,102.00,99.85,4,8000,800000.00,,INE911Z01017,01-Apr-21,,
542013,DOLFIN      ,M ,Q,46.00,46.00,46.00,46.00,46.00,46.40,1,2000,92000.00,,INE666Y01010,01-Apr-21,,
542019,SHUBHAM     ,M ,Q,63.95,63.95,61.50,63.95,63.95,62.70,9,51000,3217350.00,,INE01J501010,01-Apr-21,,
542025,SUNRETAIL   ,M ,Q,26.75,26.75,26.75,26.75,26.75,27.90,1,3000,80250.00,,INE206Z01012,01-Apr-21,,
542057,BCPL        ,B ,Q,70.00,70.00,63.05,67.70,67.70,65.95,95,4649,308044.00,,INE00SW01015,01-Apr-21,,
542066,ATGL        ,A ,Q,977.10,1087.40,964.75,1058.25,1058.25,961.25,11934,324427,329972162.00,,INE399L01023,01-Apr-21,,
542117,NETRIPPLES  ,X ,Q,4.60,4.60,4.60,4.60,4.60,4.72,1,245,1127.00,,INE478B01018,01-Apr-21,,
542131,MAN50ETF    ,B ,Q,151.70,152.95,150.60,151.70,151.70,151.00,44,2178,329114.00,,INF769K01EG9,01-Apr-21,,
542141,TECHNOE     ,A ,Q,311.00,318.95,308.75,314.80,314.80,305.95,953,12988,4067746.00,,INE285K01026,01-Apr-21,,
542156,IPRU3218    ,B ,Q,12.75,12.75,12.75,12.75,12.75,12.52,1,1000,12750.00,,INF109KC1NO4,01-Apr-21,,
542216,DALBHARAT   ,A ,Q,1591.70,1593.00,1552.00,1561.60,1561.35,1587.05,700,3405,5323411.00,,INE00R701025,01-Apr-21,,
542230,ABSLNN50ET  ,B ,Q,336.20,354.00,330.20,353.01,333.00,354.78,38,109,38063.00,,INF209KB1B87,01-Apr-21,,
542231,NILASPACES  ,T ,Q,1.38,1.47,1.38,1.44,1.44,1.40,68,83734,120384.00,,INE00S901012,01-Apr-21,,
542233,TREJHARA    ,B ,Q,29.30,30.50,29.05,30.50,30.50,29.40,59,2637,77828.00,,INE00CA01015,01-Apr-21,,
542248,DECCAN      ,M ,Q,29.95,29.95,28.65,29.00,29.00,29.40,10,16800,488460.00,,INE452W01019,01-Apr-21,,
542285,AXITA       ,M ,Q,40.40,41.50,40.00,40.80,41.50,40.70,9,36000,1466600.00,,INE02EZ01014,01-Apr-21,,
542333,RPSGVENT    ,A ,Q,344.95,374.30,340.00,369.80,369.80,336.85,737,16077,5853546.00,,INE425Y01011,01-Apr-21,,
542337,SPENCER     ,A ,Q,72.90,73.90,71.15,72.45,72.55,70.60,296,19937,1453788.00,,INE020801028,01-Apr-21,,
542351,GLOSTERLTD  ,X ,Q,590.00,609.00,585.00,607.35,609.00,580.00,65,1568,937626.00,,INE350Z01018,01-Apr-21,,
542367,XELPMOC     ,B ,Q,258.30,268.20,257.20,266.10,265.00,259.25,907,13908,3643224.00,,INE01P501012,01-Apr-21,,
542383,RITCO       ,M ,Q,16.90,16.90,16.90,16.90,16.90,16.85,2,3200,54080.00,,INE01EG01016,01-Apr-21,,
542399,CHALET      ,A ,Q,150.85,154.70,146.10,152.85,152.85,146.90,766,38224,5791854.00,,INE427F01016,01-Apr-21,,
542459,KRANTI      ,M ,Q,24.00,24.00,22.50,22.75,22.75,23.40,4,12000,277500.00,,INE911T01010,01-Apr-21,,
