SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500387,SHREE CEMENT,A ,Q,27830.00,28368.40,27351.45,28081.60,27901.05,27907.05,551,1755,49095132.00,,INE070A01015,03-May-21,,
500390,REL INFRA   ,A ,Q,42.00,51.00,41.60,50.75,50.75,42.50,13445,5396456,263761785.00,,INE036A01016,03-May-21,,
500400,TATA POWER  ,A ,Q,98.75,100.35,96.30,99.85,99.85,98.85,8698,2283120,224746842.00,,INE245A01021,03-May-21,,
500402,SPMLINFRA   ,B ,Q,9.80,10.00,9.27,9.55,9.56,9.70,14,2888,28260.00,,INE937A01023,03-May-21,,
500403,SUNDARAM FAS,A ,Q,705.00,709.00,698.00,701.60,707.00,697.75,330,3066,2159233.00,,INE387A01021,03-May-21,,
500404,SUNFLAG IRON,A ,Q,79.00,83.30,79.00,82.00,82.00,80.00,1911,249412,20312979.00,,INE947A01014,03-May-21,,
500405,SUPREME PET ,A ,Q,745.00,770.00,695.30,724.15,725.00,727.40,1747,142577,103313382.00,,INE663A01017,03-May-21,,
500407,SWARAJ ENGIN,A ,Q,1480.00,1480.00,1430.05,1436.30,1436.30,1470.55,424,1541,2227530.00,,INE277A01016,03-May-21,,
500408,TATA ELXSI  ,A ,Q,3480.10,3555.70,3400.00,3533.90,3545.00,3480.10,1684,17958,63399178.00,,INE670A01012,03-May-21,,
500410,ACC LTD     ,A ,Q,1874.00,1904.00,1852.85,1898.90,1900.00,1882.30,838,14912,28127692.00,,INE012A01025,03-May-21,,
500411,THERMAX     ,A ,Q,1486.35,1538.85,1465.90,1523.45,1503.30,1479.45,1056,6948,10562511.00,,INE152A01029,03-May-21,,
500412,THIRUMALAI  ,A ,Q,96.15,98.65,95.40,98.10,97.90,96.65,639,64392,6266671.00,,INE338A01024,03-May-21,,
500413,THOMAS COOK ,A ,Q,48.35,49.00,46.65,48.25,48.00,47.50,504,34322,1646020.00,,INE332A01027,03-May-21,,
500414,TIMEX GROUP ,X ,Q,33.00,35.40,33.00,33.50,34.25,33.80,71,8420,283477.00,,INE064A01026,03-May-21,,
500418,TOKYO PLAST ,B ,Q,71.00,72.80,70.05,70.60,71.95,71.30,17,791,55908.00,,INE932C01012,03-May-21,,
500420,TORRENT PHAR,A ,Q,2490.20,2535.55,2490.20,2525.80,2522.60,2509.70,822,7701,19401518.00,,INE685A01028,03-May-21,,
500422,TRANSCHEM   ,X ,Q,29.40,29.40,26.60,26.70,26.65,27.80,74,7843,216301.00,,INE019B01010,03-May-21,,
500425,AMBUJA CEME ,A ,Q,305.00,312.90,301.05,311.90,311.90,309.00,2344,221364,68213650.00,,INE079A01024,03-May-21,,
500426,UTLINDS     ,X ,Q,12.35,12.35,12.35,12.35,12.35,12.44,6,1800,22230.00,,INE184E01024,03-May-21,,
500429,UNIPHOS ENT.,B ,Q,79.40,81.65,78.00,79.00,79.00,79.85,201,7757,615525.00,,INE037A01022,03-May-21,,
500439,VARD HOLDNG ,B ,Q,1690.65,1709.00,1690.65,1709.00,1709.00,1707.00,6,7,11900.00,,INE701A01023,03-May-21,,
500440,HINDALCO    ,A ,Q,365.00,373.05,357.70,369.85,369.85,364.30,6723,694308,254629247.00,,INE038A01020,03-May-21,,
500444,WEST COAS PA,A ,Q,200.05,204.60,197.60,199.50,199.50,204.20,682,15337,3080192.00,,INE976A01021,03-May-21,,
500449,HIND.ORG.CHM,B ,Q,41.35,42.00,39.10,41.55,41.55,40.60,880,249924,10305261.00,,INE048A01011,03-May-21,,
500456,PAS.ACRYLON ,X ,Q,15.50,16.00,15.35,15.60,15.60,15.59,286,187336,2948528.00,,INE818B01023,03-May-21,,
500458,KORE        ,XT,Q,2.00,2.09,2.00,2.09,2.09,2.00,10,1707,3485.00,,INE601A01017,03-May-21,,
500459,PROCTER &GAM,A ,Q,13660.75,13660.75,13400.00,13539.10,13560.90,13564.85,168,249,3365416.00,,INE179A01014,03-May-21,,
500460,MUKAND LTD. ,T ,Q,110.70,119.05,110.70,119.05,118.90,113.40,567,109431,12931830.00,,INE304A01026,03-May-21,,
500463,AGCNET      ,B ,Q,1570.00,1635.45,1570.00,1604.50,1580.00,1582.80,54,280,448434.00,,INE676A01019,03-May-21,,
500464,UCAL FUEL   ,B ,Q,137.90,142.00,134.15,137.65,137.45,139.10,67,1542,211196.00,,INE139B01016,03-May-21,,
500467,HARR.MALAYAL,B ,Q,157.00,174.00,157.00,170.00,170.00,156.45,1923,63601,10732076.00,,INE544A01019,03-May-21,,
500469,FEDERAL BANK,A ,Q,79.05,80.50,77.25,79.80,79.80,80.20,5331,1920638,151221478.00,,INE171A01029,03-May-21,,
500470,TATA STEEL  ,A ,Q,1034.95,1070.00,1018.45,1064.55,1064.55,1033.95,20618,1052434,1102421680.00,,INE081A01012,03-May-21,,
500472,SKF INDIA   ,A ,Q,2260.00,2264.00,2225.90,2250.85,2250.85,2238.05,405,1118,2512948.00,,INE640A01023,03-May-21,,
500477,ASHOK LEYL. ,A ,Q,110.40,112.35,108.35,111.90,111.90,112.70,4273,861270,95811433.00,,INE208A01029,03-May-21,,
500480,CUMMINS (I) ,A ,Q,844.00,844.00,822.65,837.05,840.00,837.60,1064,29864,24818698.00,,INE298A01020,03-May-21,,
500483,TATA COMM   ,A ,Q,1100.05,1116.45,1092.00,1104.75,1104.75,1100.05,622,9197,10150931.00,,INE151A01013,03-May-21,,
500488,ABBOTT (I)  ,A ,Q,15152.00,15273.85,14997.65,15148.95,15194.50,15149.30,133,267,4041037.00,,INE358A01014,03-May-21,,
500490,BAJ HOLD INV,A ,Q,3421.00,3467.00,3345.00,3433.85,3421.00,3421.00,442,1353,4619144.00,,INE118A01012,03-May-21,,
500493,BHARAT FORGE,A ,Q,607.50,619.80,598.20,616.25,616.25,610.85,1768,60243,36768886.00,,INE465A01025,03-May-21,,
500495,ESCORTS LTD.,A ,Q,1100.10,1131.50,1100.10,1125.80,1125.80,1118.65,6143,166546,186198276.00,,INE042A01014,03-May-21,,
500500,HIND.MOTORS ,B ,Q,6.54,6.90,6.54,6.81,6.72,6.75,60,18156,121999.00,,INE253A01025,03-May-21,,
500510,LARSEN & TOU,A ,Q,1336.00,1351.30,1320.65,1342.15,1342.15,1340.20,3958,412197,548410262.00,,INE018A01030,03-May-21,,
500520,MAH & MAH   ,A ,Q,748.00,766.70,740.05,753.10,753.10,752.85,7637,242305,182920167.00,,INE101A01026,03-May-21,,
500530,BOSCH LTD   ,A ,Q,13384.00,13562.55,13227.40,13513.65,13489.00,13517.15,614,1224,16417545.00,,INE323A01026,03-May-21,,
500540,PREMIER LTD ,B ,Q,2.17,2.17,2.12,2.17,2.17,2.07,13,11900,25556.00,,INE342A01018,03-May-21,,
500547,BHARAT PET. ,A ,Q,420.00,429.00,415.45,416.00,416.00,422.10,7760,471808,198273920.00,,INE029A01011,03-May-21,,
500550,SIEMENS LTD.,A ,Q,1881.00,1898.85,1855.65,1884.00,1888.50,1881.80,753,8874,16645897.00,,INE003A01024,03-May-21,,
500570,TATA MOTORS ,A ,Q,285.65,294.70,285.15,293.00,293.00,293.95,37789,2809702,817431809.00,,INE155A01022,03-May-21,,
500575,VOLTAS LTD  ,A ,Q,955.00,962.05,938.00,957.90,957.90,957.10,5921,69365,65783315.00,,INE226A01021,03-May-21,,
500620,GREAT EASTE ,A ,Q,311.50,332.00,311.50,329.70,325.50,314.85,1604,59202,19326030.00,,INE017A01032,03-May-21,,
500645,DEEPAK FERT.,A ,Q,259.60,267.10,254.25,264.30,264.30,260.20,684,32268,8507246.00,,INE501A01019,03-May-21,,
500650,EXCEL INDUST,A ,Q,871.75,925.50,871.75,907.50,910.00,886.35,1591,17026,15447889.00,,INE369A01029,03-May-21,,
500655,GARWARE POLY,X ,Q,764.00,764.00,733.70,755.10,755.00,753.95,240,9201,6918475.00,,INE291A01017,03-May-21,,
500660,GLAXOSMITH  ,A ,Q,1461.00,1465.00,1448.00,1460.55,1461.50,1453.70,155,752,1095809.00,,INE159A01016,03-May-21,,
500670,GUJ.NARMADA ,A ,Q,362.95,380.00,358.00,377.10,377.10,361.85,2043,119127,44234114.00,,INE113A01013,03-May-21,,
500672,NOVARTIS    ,A ,Q,650.25,663.50,647.00,655.95,655.00,648.60,179,2118,1386567.00,,INE234A01025,03-May-21,,
500674,SANOFI      ,A ,Q,7552.00,7674.90,7510.60,7661.45,7650.20,7549.60,370,1018,7766391.00,,INE058A01010,03-May-21,,
500680,PFIZER LTD. ,A ,Q,5329.90,5399.00,5222.15,5300.75,5307.10,5271.75,1554,6587,35066852.00,,INE182A01018,03-May-21,,
500690,GUJ.ST.FERT ,A ,Q,94.30,95.30,93.20,94.40,94.00,94.45,483,52823,4968371.00,,INE026A01025,03-May-21,,
500696,HIND UNI LT ,A ,Q,2341.15,2414.45,2341.15,2407.35,2407.35,2353.85,9632,132605,317874965.00,,INE030A01027,03-May-21,,
500710,AKZOINDIA   ,A ,Q,2203.00,2300.00,2203.00,2227.20,2260.00,2245.00,230,814,1824851.00,,INE133A01011,03-May-21,,
500730,NOCIL LTD   ,A ,Q,183.50,196.90,181.15,194.50,194.50,184.35,2658,174037,33299933.00,,INE163A01018,03-May-21,,
500770,TATA CHEM.  ,A ,Q,794.45,794.45,770.15,782.85,782.85,793.00,12516,505375,395248860.00,,INE092A01019,03-May-21,,
500777,T.P.L.      ,B ,Q,71.00,80.95,71.00,78.95,78.90,72.25,2220,344269,26510538.00,,INE148A01019,03-May-21,,
500780,ZUARIGLOB   ,B ,Q,79.00,79.00,77.00,78.45,78.40,78.70,767,23332,1812975.00,,INE217A01012,03-May-21,,
500790,NESTLE (I)  ,A ,Q,16352.00,16570.00,16267.05,16500.70,16526.40,16311.10,1408,3965,65319276.00,,INE239A01016,03-May-21,,
500800,TATACONSUM  ,A ,Q,661.00,682.20,661.00,677.10,677.10,671.80,4291,147395,99601719.00,,INE192A01025,03-May-21,,
500820,ASIAN PAINTS,A ,Q,2512.00,2593.00,2506.35,2583.15,2583.15,2540.10,5115,61642,157788765.00,,INE021A01026,03-May-21,,
500825,BRITANIA IND,A ,Q,3452.70,3476.95,3432.70,3439.05,3439.15,3448.80,2774,21107,72961216.00,,INE216A01030,03-May-21,,
500830,COLGATE PALM,A ,Q,1475.00,1511.65,1470.45,1493.10,1494.00,1482.20,2290,31990,47969780.00,,INE259A01022,03-May-21,,
500840,EIH LTD.    ,A ,Q,85.50,87.30,85.50,86.95,86.95,86.80,536,27071,2347316.00,,INE230A01023,03-May-21,,
500850,INDIAN HOTEL,A ,Q,109.50,113.25,107.10,111.50,111.50,111.45,3119,390934,42870023.00,,INE053A01029,03-May-21,,
500870,CASTROL     ,A ,Q,125.90,125.90,124.00,125.10,125.10,125.90,1719,106607,13282749.00,,INE172A01027,03-May-21,,
500875,ITC LTD.    ,A ,Q,201.80,201.85,200.00,200.95,200.95,202.70,34753,1545633,310560772.00,,INE154A01025,03-May-21,,
500877,APOLLO TYRES,A ,Q,215.00,223.65,212.75,221.30,221.30,216.80,5272,521596,114784438.00,,INE438A01022,03-May-21,,
500878,CEAT LIMITED,A ,Q,1386.00,1395.45,1365.60,1382.05,1385.00,1386.80,1761,23320,32154394.00,,INE482A01020,03-May-21,,
500890,MODI RUBBER ,T ,Q,76.00,83.70,76.00,79.25,77.10,79.85,45,1825,143068.00,,INE832A01018,03-May-21,,
500940,FINOLEX IND.,A ,Q,150.30,158.00,149.55,157.05,157.05,151.30,4268,158931,24704111.00,,INE183A01024,03-May-21,,
501148,DALAL ST INV,XT,Q,238.95,238.95,230.00,232.25,238.95,234.30,9,55,13092.00,,INE422D01012,03-May-21,,
501150,CENTRUM CAP ,B ,Q,30.50,32.75,29.30,30.50,30.50,30.40,1692,549852,16896526.00,,INE660C01027,03-May-21,,
501242,TCI FINANCE ,B ,Q,4.71,4.80,4.71,4.80,4.80,4.71,3,301,1444.00,,INE911B01018,03-May-21,,
501295,INDUS.INV.TR,B ,Q,60.00,60.00,52.50,54.15,54.15,56.55,7,289,16748.00,,INE886A01014,03-May-21,,
501298,INDUS.&PRUD.,X ,Q,1145.00,1145.00,1145.00,1145.00,1145.00,1146.30,4,110,125950.00,,INE620D01011,03-May-21,,
501301,TATA INVEST.,A ,Q,1028.00,1057.10,1019.85,1044.00,1044.00,1026.60,767,5919,6169785.00,,INE672A01018,03-May-21,,
501314,PRISMX      ,X ,Q,78.00,79.80,76.70,78.75,78.75,78.25,270,70229,5481646.00,,INE286N01010,03-May-21,,
501343,MOTOR&GEN.FI,B ,Q,21.15,21.15,19.35,19.35,19.35,20.15,6,701,13652.00,,INE861B01023,03-May-21,,
501370,WALCHAND PF ,X ,Q,59.00,60.00,57.00,57.70,57.70,57.15,9,1361,77900.00,,INE695D01021,03-May-21,,
501391,W.H.BRADY   ,X ,Q,115.80,115.80,115.75,115.80,115.80,118.05,7,1100,127375.00,,INE855A01019,03-May-21,,
501421,TECHNVISN   ,XT,Q,231.00,231.00,231.00,231.00,231.00,243.15,2,300,69300.00,,INE314H01012,03-May-21,,
501423,SHA ENG PLA ,X ,Q,1301.60,1301.60,1212.05,1222.00,1222.00,1276.05,103,879,1096029.00,,INE151G01010,03-May-21,,
501425,BOM.BURMAH  ,A ,Q,1161.35,1187.00,1146.65,1175.15,1176.00,1158.35,309,2858,3339097.00,,INE050A01025,03-May-21,,
501430,BOM.CYCLE   ,X ,Q,492.00,494.95,481.55,485.35,485.35,492.95,15,115,55854.00,,INE691K01017,03-May-21,,
501455,GREAVES COTT,A ,Q,143.30,153.95,142.50,149.50,149.00,145.65,4370,373756,55778781.00,,INE224A01026,03-May-21,,
501477,MULLER & PHI,XT,Q,82.65,82.65,82.65,82.65,82.65,81.05,2,817,67525.00,,INE003F01015,03-May-21,,
501622,AMALGAMATED ,XT,Q,17.60,17.60,17.60,17.60,17.60,18.50,1,10,176.00,,INE492N01022,03-May-21,,
501700,INDIA NIVEH ,X ,Q,10.75,10.99,10.22,10.93,10.75,10.75,13,27198,280583.00,,INE131H01028,03-May-21,,
501831,COAST CORP  ,X ,Q,174.30,180.80,174.30,177.85,177.85,176.70,110,8356,1481702.00,,INE377E01016,03-May-21,,
501833,CHOWGULE ST ,XT,Q,4.01,4.30,3.97,4.30,4.30,4.10,6,7000,29490.00,,INE490A01015,03-May-21,,
501848,GLOBAL OFFS ,X ,Q,5.56,5.80,5.45,5.77,5.79,5.56,65,22438,126338.00,,INE446C01013,03-May-21,,
501945,DHENUBUILD  ,X ,Q,2.25,2.25,2.25,2.25,2.25,2.21,2,51,114.00,,INE758D01027,03-May-21,,
502015,ASIIL       ,XT,Q,28.00,28.00,26.30,26.35,26.85,27.65,121,33836,899848.00,,INE443A01030,03-May-21,,
502090,SAGAR CEM.  ,A ,Q,728.60,730.00,704.40,714.25,714.25,717.85,454,5641,4032158.00,,INE229C01013,03-May-21,,
502137,DECAN CEMENT,B ,Q,416.00,429.50,416.00,427.00,427.50,417.10,210,4119,1744336.00,,INE583C01021,03-May-21,,
502157,MANGALAM CEM,A ,Q,272.30,282.20,272.30,280.10,280.00,273.35,253,5255,1476301.00,,INE347A01017,03-May-21,,
502168,N C L IND.  ,A ,Q,184.70,192.00,184.40,186.90,186.00,185.10,2109,73637,13901609.00,,INE732C01016,03-May-21,,
502175,SAURAS.CEM. ,X ,Q,63.80,69.50,63.00,68.15,68.00,62.70,1034,190866,12815787.00,,INE626A01014,03-May-21,,
502180,SRI DIGV CEM,B ,Q,70.50,71.50,69.00,70.75,70.85,70.35,481,43298,3064707.00,,INE232A01011,03-May-21,,
502219,BORORENEW   ,A ,Q,230.00,233.75,228.25,230.85,231.15,231.55,3717,71597,16531666.00,,INE666D01022,03-May-21,,
502271,RAASI REFRAC,X ,Q,7.72,7.87,7.57,7.87,7.87,7.72,5,1600,12397.00,,INE858D01017,03-May-21,,
502281,TRIVENI GLAS,X ,Q,5.25,5.25,5.12,5.25,5.25,5.25,33,6302,33076.00,,INE094C01011,03-May-21,,
502330,ANDPAPER    ,B ,Q,212.15,214.00,212.00,212.55,212.35,211.20,19,160,34113.00,,INE435A01028,03-May-21,,
502355,BALKRISH IND,A ,Q,1750.75,1794.35,1742.60,1783.35,1783.35,1768.85,1052,12684,22470430.00,,INE787D01026,03-May-21,,
502420,ORIENT PAPER,B ,Q,22.70,23.15,22.45,22.60,22.60,22.90,381,20866,475212.00,,INE592A01026,03-May-21,,
502445,CITADEL     ,X ,Q,8.89,8.89,7.75,8.64,8.64,8.14,28,4302,36590.00,,INE906D01014,03-May-21,,
502448,ROLLATAINER ,B ,Q,3.00,3.00,2.98,3.00,3.00,3.13,19,5435,16281.00,,INE927A01040,03-May-21,,
502450,SESHA.PAPER ,A ,Q,151.15,157.70,151.15,151.85,151.15,153.20,81,1277,194219.00,,INE630A01024,03-May-21,,
502587,NATHIND     ,X ,Q,78.35,81.50,78.00,79.50,79.00,78.60,49,4380,349655.00,,INE777A01023,03-May-21,,
502742,SINTEX IND. ,B ,Q,3.63,3.63,3.42,3.48,3.50,3.59,571,396828,1374375.00,,INE429C01035,03-May-21,,
502820,DCM LTD.    ,B ,Q,25.30,26.05,24.50,25.35,25.35,25.20,178,1966,49552.00,,INE498A01018,03-May-21,,
502865,FORBES & CO ,B ,Q,1690.00,1779.00,1631.05,1760.55,1760.55,1649.30,273,4068,7108231.00,,INE518A01013,03-May-21,,
502873,H.P.COTTON  ,X ,Q,44.90,44.90,41.55,43.60,43.80,44.85,24,1246,53694.00,,INE950C01014,03-May-21,,
502937,KESORAM IND ,B ,Q,73.85,76.85,73.85,75.80,75.65,75.85,511,41550,3159621.00,,INE087A01019,03-May-21,,
502958,LAKSHMI MILL,X ,Q,2261.00,2380.00,2261.00,2380.00,2380.00,2278.30,19,33,77809.00,,INE938C01019,03-May-21,,
502986,VARDH TEXT  ,A ,Q,1185.55,1235.65,1170.80,1190.60,1191.00,1177.60,596,3428,4155837.00,,INE825A01012,03-May-21,,
503015,MODERN INDIA,X ,Q,44.20,45.95,44.20,45.10,45.10,45.10,16,378,17036.00,,INE251D01023,03-May-21,,
503031,PENLAND LTD ,T ,Q,7.18,7.39,7.03,7.19,7.20,7.18,57,14161,101092.00,,INE138A01028,03-May-21,,
503100,PHOENIX MILL,A ,Q,710.00,749.70,710.00,746.95,746.95,718.95,992,10176,7436409.00,,INE211B01039,03-May-21,,
503101,MARATHON NEX,B ,Q,48.50,50.90,48.10,49.05,49.30,49.65,255,4599,226226.00,,INE182D01020,03-May-21,,
503162,REL.CHEMOTX ,X ,Q,94.50,94.50,86.05,91.55,91.55,88.40,260,13793,1252841.00,,INE750D01016,03-May-21,,
503169,RUBY MILLS  ,B ,Q,162.70,184.95,158.60,179.00,179.00,160.20,349,2909,498894.00,,INE301D01026,03-May-21,,
503229,SIMPLEX REAL,X ,Q,44.30,48.40,44.25,44.35,44.35,46.55,15,1639,72634.00,,INE167H01014,03-May-21,,
503310,SWAN ENG    ,A ,Q,131.10,133.40,130.25,130.80,130.60,132.40,771,64284,8485938.00,,INE665A01038,03-May-21,,
503349,VICTORIA MIL,X ,Q,1800.00,1859.70,1800.00,1801.05,1801.00,1818.05,14,34,61490.00,,INE203D01016,03-May-21,,
503624,SVARAJ TRAD ,XT,Q,4.25,4.46,4.25,4.46,4.45,4.25,26,24986,108987.00,,INE406N01014,03-May-21,,
503641,ZODIAC VEN  ,XT,Q,7.90,8.18,7.90,8.10,8.18,8.02,28,13652,109926.00,,INE945J01027,03-May-21,,
503657,VEER ENERGY ,X ,Q,8.17,8.24,7.75,8.05,8.04,8.17,63,12109,97032.00,,INE255E01030,03-May-21,,
503663,TILAK       ,X ,Q,2.88,2.88,2.74,2.82,2.82,2.88,19,4463,12267.00,,INE026L01022,03-May-21,,
503691,SAHARA ONE  ,X ,Q,31.00,31.00,28.10,30.85,30.90,29.55,11,287,8832.00,,INE479B01016,03-May-21,,
503722,BANSW.SYNTEX,B ,Q,103.50,109.85,97.50,106.45,106.00,103.50,138,1920,204539.00,,INE629D01012,03-May-21,,
503776,MODIPON     ,X ,Q,26.10,27.30,26.10,26.20,26.10,26.00,3,90,2355.00,,INE170C01019,03-May-21,,
503804,SHRI DINESH ,X ,Q,425.00,430.00,420.00,428.00,428.00,421.95,25,2797,1178426.00,,INE204C01024,03-May-21,,
503806,SRF LIMITED ,A ,Q,6380.00,6578.10,6380.00,6529.30,6500.05,6431.80,1508,9180,59783399.00,,INE647A01010,03-May-21,,
503811,SIYARAM SILK,B ,Q,198.00,207.00,195.65,204.35,202.00,196.40,904,17288,3496330.00,,INE076B01028,03-May-21,,
503816,SWAD.POLYTEX,XT,Q,5.45,5.45,5.45,5.45,5.45,5.45,2,204,1111.00,,INE243N01029,03-May-21,,
503960,BHARAT BIJLE,A ,Q,1162.00,1169.75,1145.00,1152.80,1155.90,1161.90,175,1397,1618051.00,,INE464A01028,03-May-21,,
504000,ELPRO INTER ,X ,Q,38.10,39.60,38.10,38.65,38.50,39.70,57,9635,371863.00,,INE579B01039,03-May-21,,
504008,EMCO LTD.   ,Z ,Q,1.48,1.62,1.48,1.54,1.60,1.55,20,8431,13103.00,,INE078A01026,03-May-21,,
504028,GEE LTD     ,X ,Q,42.00,43.50,39.20,40.15,40.45,41.20,236,39527,1597045.00,,INE064H01021,03-May-21,,
504036,HIND.RECT   ,B ,Q,123.40,123.40,122.00,122.75,122.95,121.45,185,2630,322566.00,,INE835D01023,03-May-21,,
504058,NIPPOBATRY  ,B ,Q,764.40,764.40,730.00,740.75,746.00,747.75,80,785,583083.00,,INE567A01010,03-May-21,,
504067,ZENSAR TECH.,A ,Q,265.25,269.95,264.00,267.90,267.95,265.25,798,19820,5304910.00,,INE520A01027,03-May-21,,
504076,JYOTI LTD.  ,X ,Q,11.09,11.99,11.06,11.25,11.06,11.63,23,2860,32474.00,,INE511D01012,03-May-21,,
504080,JSL LTD.    ,XT,Q,114.45,114.45,109.00,109.00,109.00,109.00,3,79,8882.00,,INE581L01018,03-May-21,,
504084,KAYCEE IND  ,X ,Q,2750.05,2750.05,2750.05,2750.05,2750.05,2804.60,1,2,5500.00,,INE813G01015,03-May-21,,
504092,INDOKEM LTD.,X ,Q,32.55,33.45,30.60,33.45,33.45,31.90,57,10231,340331.00,,INE716F01012,03-May-21,,
504093,PANA ENERG  ,X ,Q,210.00,210.00,200.10,206.90,206.90,206.15,209,8731,1799758.00,,INE795A01017,03-May-21,,
504112,NELCO LTD.  ,A ,Q,195.00,203.00,195.00,201.10,201.55,201.05,656,16224,3217664.00,,INE045B01015,03-May-21,,
504132,PERM MAGNETS,X ,Q,303.50,303.50,280.00,296.05,299.00,289.75,299,11051,3213667.00,,INE418E01018,03-May-21,,
504176,HIGH ENERGY ,X ,Q,797.00,797.00,762.80,772.15,770.00,781.75,75,810,628322.00,,INE783E01015,03-May-21,,
504180,STD.BATTERY ,X ,Q,38.65,38.65,38.65,38.65,38.65,39.40,22,660,25509.00,,INE502C01039,03-May-21,,
504212,UNIV.CABLE  ,B ,Q,143.85,152.75,136.30,151.75,150.15,144.20,823,13420,1988617.00,,INE279A01012,03-May-21,,
504220,W.S.INDUSTR.,T ,Q,4.52,4.52,4.52,4.52,4.52,4.52,1,50,226.00,,INE100D01014,03-May-21,,
504240,DELTON CABLE,X ,Q,38.90,41.10,37.30,40.55,40.55,37.10,211,12910,515999.00,,INE872E01016,03-May-21,,
504258,LAKSHMI ELEC,X ,Q,305.00,312.00,298.05,305.05,301.00,306.25,46,1163,353596.00,,INE284C01018,03-May-21,,
504273,MODULEX     ,X ,Q,8.55,9.80,8.01,8.50,8.49,8.18,130,42320,390010.00,,INE064R01012,03-May-21,,
504286,DELTAMAGNT  ,B ,Q,30.40,30.40,28.05,28.60,28.75,29.25,33,834,23801.00,,INE393A01011,03-May-21,,
504335,PAZEL       ,XT,Q,0.23,0.23,0.22,0.23,0.23,0.22,195,341160,77620.00,,INE040N01029,03-May-21,,
504340,CONFINT     ,X ,Q,4.33,4.33,4.33,4.33,4.33,4.41,3,61,264.00,,INE180M01033,03-May-21,,
504341,RELTD       ,X ,Q,32.45,33.90,30.45,31.80,31.50,32.45,28,1103,34585.00,,INE206N01018,03-May-21,,
504378,NYSSACORP   ,XT,Q,5.75,5.75,5.75,5.75,5.75,5.86,138,26633,153139.00,,INE812K01027,03-May-21,,
504605,UNI ABEX    ,X ,Q,410.05,426.90,405.50,412.35,412.00,433.00,9,236,96652.00,,INE361D01012,03-May-21,,
504614,SARDA ENMIN ,B ,Q,520.00,586.30,506.00,556.80,556.80,511.75,2514,60605,33282741.00,,INE385C01013,03-May-21,,
504646,BHAGWATI AUT,X ,Q,155.00,160.00,152.00,152.95,154.00,159.95,40,962,147906.00,,INE106G01014,03-May-21,,
504697,GALADA TELE.,Z ,Q,1.15,1.15,1.15,1.15,1.15,1.15,3,2044,2350.00,,INE255C01018,03-May-21,,
504741,IND.HUME PIP,A ,Q,172.60,179.00,171.40,175.90,175.90,171.95,446,9762,1711737.00,,INE323C01030,03-May-21,,
504786,INVEST &PREC,X ,Q,209.75,234.90,198.00,228.70,228.00,215.85,168,12477,2776922.00,,INE155E01016,03-May-21,,
504810,INFORMEDTEC ,X ,Q,30.60,30.60,30.60,30.60,30.60,30.60,1,10,306.00,,INE123E01014,03-May-21,,
504840,KAIRA CAN CO,X ,Q,1165.10,1165.10,1071.30,1122.50,1115.00,1116.00,15,74,80823.00,,INE375D01012,03-May-21,,
504879,ORIENT ABRAS,B ,Q,24.80,26.00,24.80,25.80,26.00,24.60,422,52837,1363835.00,,INE569C01020,03-May-21,,
504882,NATIONAL STD,X ,Q,591.95,591.95,551.75,560.00,560.00,580.75,18,87,49931.00,,INE166R01015,03-May-21,,
504908,DUNCANENG   ,X ,Q,107.50,130.00,107.50,124.05,124.00,110.70,60,1565,193846.00,,INE340F01011,03-May-21,,
504918,SANDUR MANG.,X ,Q,1377.30,1475.00,1355.00,1446.70,1446.70,1377.30,1597,34496,49472453.00,,INE149K01016,03-May-21,,
504959,STOVAC IND. ,X ,Q,1830.00,1870.00,1796.10,1855.00,1855.00,1880.10,75,384,701244.00,,INE755D01015,03-May-21,,
504961,TATA YODOGAW,X ,Q,46.95,46.95,46.90,46.95,46.95,44.75,59,6990,328135.00,,INE895C01011,03-May-21,,
504966,TINPLATE    ,A ,Q,198.00,212.90,196.00,209.95,210.00,197.60,3590,265760,54992894.00,,INE422C01014,03-May-21,,
504973,CHOLAHLDNG  ,A ,Q,569.15,574.85,566.85,572.15,574.00,567.40,52,544,310624.00,,INE149A01033,03-May-21,,
504988,WELCAST     ,X ,Q,461.00,461.00,385.60,450.10,449.00,428.30,32,407,181103.00,,INE380G01015,03-May-21,,
505010,AUTO AXLES  ,A ,Q,970.65,973.45,958.20,966.10,967.60,989.25,216,1074,1036898.00,,INE449A01011,03-May-21,,
505029,ATLAS CYCLES,Z ,Q,25.70,27.50,25.70,27.25,27.25,27.05,65,4257,113981.00,,INE446A01025,03-May-21,,
505036,AUTO COR.GOA,X ,Q,399.90,401.00,390.55,392.40,392.40,396.40,52,4783,1913208.00,,INE451C01013,03-May-21,,
505075,SETCO AUTO  ,B ,Q,15.10,15.85,15.00,15.60,15.60,15.33,71,16247,253371.00,,INE878E01021,03-May-21,,
505141,SCOOTERS IND,T ,Q,34.80,34.80,32.65,33.05,32.70,34.00,57,4192,139959.00,,INE959E01011,03-May-21,,
505160,TALBROS AUTO,B ,Q,212.50,216.20,202.40,213.30,214.05,212.25,154,2058,432004.00,,INE187D01011,03-May-21,,
